7441.672937774518,7755.067991401322,8054.130521059635,8342.208267579159,8618.470001397158,8877.54382588263,9124.247854403673,9358.41140620648,9577.965826114612,9785.226973412871,9981.058492228301,10161.086113905307,10332.8471221217,10492.842794457401,10642.097293932622,10776.33413857835,10904.887792142477,11025.556838902605,11136.82218735143,11232.944055710017,11329.1179939194,11416.451963259991,11498.928180788578,11572.173242589426,11637.283674543445,11700.056479549774,11757.864274254804,11811.151766303212,11860.272689604057,11903.426394784592,11940.287921873613,11973.670121978503,12006.005860559295,12035.229421123846,12061.405105038684,12083.692911004318,12103.067792202273,12115.41947054928,12128.27588267842,12138.78583055821,12149.76355063094,12159.920860498456,12162.86709148994,12168.83045244718,12168.091695939804,12162.660814532483,12162.77805150437,12160.239086158626,12151.544065017177,12148.484189991232,12139.857592686121
7486.376754821535,7822.810840685691,8147.6022749133,8456.684648305421,8753.550377561503,9032.95693951314,9297.878222079971,9551.243401047948,9786.610401332233,10012.061594728768,10220.084021144181,10417.608455815902,10601.978050154301,10773.729578036986,10930.29094761749,11080.389200166637,11219.846995138385,11350.022978764364,11463.053308824483,11575.420525812408,11678.621887273777,11775.067459731406,11862.180600919446,11939.90491815371,12013.906720602225,12082.532098489353,12146.398982060877,12204.935754769298,12257.35078323142,12302.560873087776,12343.317726162597,12383.342498406377,12419.382996248396,12451.531896268127,12479.98714633254,12504.83730576967,12522.168286681992,12539.660024411507,12554.024776119199,12569.45230259469,12583.29386286829,12589.49279461371,12598.636933887236,12600.698198789307,12597.753687247887,12600.247449613396,12599.884833960748,12593.067926278605,12591.802142758263,12584.685133988416,12580.095333350131
7523.097001955821,7883.3160415865905,8233.466581777793,8564.411800757063,8881.309526514493,9180.952474796075,9469.069364317918,9736.189432792045,9990.92163693135,10230.262018306743,10455.010795924776,10667.197794935211,10865.746348413786,11044.490583737523,11218.420478659447,11378.974407610782,11530.665769916748,11665.114676511397,11792.161196000188,11913.549119714939,12025.60821881587,12129.608635584384,12220.75029296416,12306.45139348404,12387.868859568547,12463.369593700721,12533.77911921683,12595.106335520726,12651.525837225265,12701.175097871492,12747.910038449227,12791.696092013633,12832.199516691682,12866.141716682425,12897.909202654437,12921.153431719851,12942.917615302022,12962.45658889059,12982.474483781363,13000.574589191066,13010.25055452955,13023.40522479375,13028.75033793514,13030.12555840634,13034.044097419464,13036.257640135495,13031.699642095668,13032.57814705448,13027.304613178227,13024.429135582963,13018.980864786781
7556.516977256172,7941.001512830792,8311.94110356471,8664.149236465099,9002.568580716445,9324.279745016822,9627.66412923124,9916.53593952935,10188.814160200547,10443.170749390722,10683.641574958923,10910.986641215259,11116.857106164041,11315.511844949307,11500.187229623427,11674.56111547859,11832.548820560049,11978.838334253478,12117.92460454526,12247.928388936863,12369.646272222248,12478.38277637045,12575.756232763308,12671.447998695847,12760.046325423466,12842.699582396293,12915.466392983151,12982.583353810855,13041.977078942104,13098.261437238496,13150.823367105339,13199.218660356953,13241.001372484305,13279.910166117508,13309.694764340325,13337.551907520232,13362.78364241238,13387.744476103335,13411.080401535024,13425.230565987753,13442.581847034744,13451.753291005829,13457.544241095899,13463.783367000271,13469.024383622642,13467.15380954804,13470.57365297101,13466.993613791641,13466.436244185796,13463.053282890216,13456.792269864198
7586.6094961336075,7994.718079618399,8386.148783819921,8761.436356940922,9117.220379235816,9460.683766422653,9782.594678213369,10090.295493015654,10376.554671646709,10651.033467169595,10906.795642425013,11147.874998531703,11369.144024763336,11580.076574768265,11778.479205543741,11961.475341494515,12128.306739457941,12289.789309087417,12438.19702124385,12578.671267546715,12705.69726425567,12820.315972773848,12929.949492128959,13033.145840529112,13129.525921614477,13215.110006099527,13295.042939622897,13364.869463239504,13431.613068626617,13494.060419467598,13551.71493063876,13601.711416416796,13649.680385874055,13687.090083533893,13723.527972826827,13752.708326662447,13783.702443944036,13812.625789737465,13831.580335517318,13854.082064171758,13867.669099932047,13877.529021435612,13887.513323609464,13896.273171769615,13897.555922123778,13903.950381723673,13903.01267010614,13904.90774175587,13903.662677067803,13899.383677472782,13889.050526932284
7607.605207638632,8040.459893577882,8453.111380523522,8848.588677231643,9229.12202287994,9588.251986841527,9931.002537762599,10254.520332753282,10560.637834997236,10850.506143742658,11121.885605762302,11372.966805672213,11613.892494734764,11838.222673362245,12048.402605894502,12238.140057050972,12422.647465352584,12593.024739964862,12753.832208141708,12900.64665468326,13034.703448409195,13161.989317730015,13279.704588898567,13390.943546167435,13490.914382216175,13586.111067801296,13666.9967752247,13745.463826329982,13818.880405630627,13887.098526122796,13946.36626472963,14003.712194854546,14049.51266367715,14093.672400892054,14131.37145551708,14167.828729261948,14202.93075666372,14227.885973102391,14256.211406091368,14274.857768505655,14289.394012292812,14303.492164497631,14316.512435239774,14321.458488093163,14330.941510186904,14333.45991038777,14338.229542245585,14339.123374832596,14337.598027415397,14329.3118091736,14325.022385674916
7628.815860845566,8079.861957166352,8513.76252163591,8930.537347867292,9330.200422854576,9709.392419517148,10072.332296357532,10412.28367995842,10735.75946433284,11042.79424807397,11324.356774231477,11596.212753888529,11849.941513510248,12089.775386099185,12308.519052899677,12513.938827049664,12709.316186069123,12892.30045302971,13060.21407560662,13215.996949772298,13360.984163473819,13497.149098218679,13624.826320009082,13740.476779988217,13851.505483217687,13946.409445049674,14037.110439068967,14122.907399375963,14202.91168351059,14272.870975498108,14340.400487668094,14395.631361418395,14449.637494210965,14496.298135943814,14538.757443979961,14580.787182851605,14612.668307499558,14646.84681589132,14672.351114911418,14692.65414875412,14710.523322356992,14729.821778949317,14737.339620892693,14750.810389036216,14756.417636424849,14765.008334889822,14771.693725759325,14770.117274951333,14765.765293957833,14762.268021057947,14760.675514215092
7640.498372368302,8113.429430174737,8567.29266599104,9007.539955529153,9423.36164947437,9823.470777041672,10202.294639400978,10563.476698526712,10904.151930194472,11226.639644851834,11526.018747513312,11810.941361076411,12080.802884848383,12329.735240494672,12562.307865021861,12782.999418483827,12990.405015479477,13185.122902715184,13360.749745531255,13524.83278538925,13681.739088194714,13827.713020319892,13963.577840319504,14088.409180667315,14201.159980499979,14305.318977197996,14404.17502520145,14496.527528842691,14577.999116644896,14657.371311775736,14724.789925860028,14787.114960921796,14843.011083595442,14894.10959518569,14944.112152095733,14983.309229351824,15024.493436442377,15057.567119792086,15083.211362920101,15106.69120353275,15131.281569757166,15145.415928597728,15161.63227788733,15171.361028425621,15183.784306318606,15193.993680239484,15195.561161695541,15197.7336327096,15193.265628810725,15194.148804472848,15192.467988120257
7647.736028617717,8140.022227101796,8615.19363344086,9071.774486404913,9511.281924226185,9930.303818912593,10327.42844805099,10705.287944821377,11064.91027168607,11397.492807076724,11718.11797869325,12018.725203496526,12301.74144481132,12560.837204716434,12811.239257776397,13044.125002737397,13264.29774326141,13467.128170869422,13652.698901133688,13829.656584435379,13996.214714189,14152.268143460993,14294.002685642718,14425.83964592396,14546.285528554501,14659.083945888327,14765.161565049948,14861.603252548197,14951.94334135216,15034.077936463405,15104.522779383382,15170.728382458732,15231.317148805008,15290.580725661463,15338.178732187995,15387.232947084773,15429.310170713814,15460.116028835448,15489.78480233814,15520.507234416757,15541.039407002147,15561.48568074747,15575.91574757816,15592.717220131646,15606.612543970667,15612.163254895378,15617.75112575359,15616.31484929118,15619.860543615632,15621.049912219483,15613.118445575325
7648.239031931501,8160.1364182397965,8657.675063374483,9131.55844220325,9590.578285664144,10025.73929798782,10443.574924931,10839.723729261736,11210.771229580896,11565.88990552536,11900.514996210777,12218.152395312723,12510.812362152375,12788.019698845454,13050.305588418578,13298.07159626541,13527.095068350533,13739.932801575336,13940.042444773413,14127.229884070168,14304.204893622167,14466.120480706359,14617.753292740485,14754.964336595498,14884.600001477347,15006.47922000271,15119.90855774488,15221.990346348488,15317.99790437207,15400.887692512928,15478.40770232604,15549.994741730367,15618.382116740308,15676.870256905075,15733.245182736628,15785.161236962056,15824.385974936915,15859.946256373183,15896.307048683533,15924.857488916925,15949.30769067211,15970.592587862702,15990.862016132827,16009.194405397626,16019.085284050883,16028.646962143435,16030.285913077825,16037.56949574764,16041.820111795116,16036.660959788083,16034.397580827695
7643.6642406924275,8174.193943178192,8688.409342258066,9184.893544103474,9661.152776413475,10116.932286297246,10551.435415968086,10964.648668330481,11352.710068406952,11724.14821558223,12076.183415545223,12404.657086981077,12713.345243824897,13006.60503363618,13283.270591214075,13541.347919137826,13781.483045901,14005.52951193489,14218.639699459376,14417.56138996439,14601.076483196219,14775.867749599445,14931.002364104686,15078.19206547712,15217.384217270597,15347.396573481223,15464.441471041582,15575.90477958396,15672.540636073438,15764.491546762867,15845.394053968495,15924.99221972485,15996.534014986399,16059.733029355375,16121.296773899929,16169.075601354001,16214.19350796413,16256.51271694525,16292.97557329627,16323.029662256247,16352.591370091553,16375.887949349475,16399.660401330846,16414.432815510165,16428.482290751974,16433.783760287846,16445.25646362066,16453.02798593205,16454.639714040637,16451.77253600815,16447.786845321825
7632.481377451356,8184.180317571656,8714.337198534817,9230.413069272625,9723.15150714645,10196.963862477254,10650.569114538346,11075.678851917692,11486.178797945278,11873.784429680476,12241.595944421133,12580.937932514042,12908.95707164464,13216.028666257795,13506.976721460733,13777.368848740502,14026.012430573304,14264.851377115623,14489.07831403036,14698.824974596806,14893.243557861273,15072.996901933573,15239.385630489882,15395.761439302922,15543.274899767634,15676.628603577461,15804.411972612039,15915.968516821995,16022.914593373593,16118.966367115032,16207.691569100509,16293.31936330191,16365.472675255096,16437.145138077907,16496.805482000334,16549.539599627173,16599.19357895341,16645.197460094056,16680.835198832978,16717.18589817092,16746.059045690454,16776.49198855429,16797.928864336067,16818.191605988646,16828.437774185848,16841.268405315743,16853.2250147743,16858.543093778033,16859.05597427944,16857.796184766623,16856.421641271732
7616.685557176948,8182.805539461305,8734.163713870963,9266.692991822123,9778.79500338683,10270.251155929047,10740.288846326874,11184.35931602589,11609.19212272419,12015.197539986999,12395.189968480003,12753.63455311763,13094.02684461842,13416.729672213794,13718.167160965288,13999.78652207294,14265.482602980283,14514.966799034151,14751.138368542277,14969.147041070135,15172.862558463545,15361.194658032537,15537.998858698631,15704.530979181769,15856.861503596307,16001.539527591964,16131.923810923465,16251.934095340179,16362.503368759975,16464.579929709143,16562.97872912595,16647.09476418225,16730.029764199535,16801.543452514154,16864.681924701734,16922.354857843526,16977.103635485728,17020.847056973304,17066.780449906128,17100.364912714973,17137.791800312756,17166.42089122867,17191.237150083303,17206.696290514043,17224.41683691662,17240.915773312918,17251.226426655972,17254.8275465127,17257.119593702108,17259.032599328082,17260.517088905286
7596.091845752535,8177.682554689318,8746.64206571749,9294.873871657905,9824.372228169803,10334.905013168687,10816.49852720628,11282.617359074058,11724.75063508953,12145.211987636838,12537.294713260851,12915.323335210986,13270.551302435737,13608.017189461178,13920.038533137904,14213.619385240083,14493.662572257457,14756.268389195973,15000.397664673017,15232.42459772128,15441.309325808983,15640.529384756783,15828.394511692126,16004.088688161757,16164.532904074218,16316.617168863055,16450.793435190422,16576.311838422338,16693.695517986143,16805.967672939914,16903.31313908523,16998.706616845146,17084.367499870703,17156.02182301526,17223.874588091727,17290.074455116533,17342.982807577424,17395.327909747597,17438.466565908086,17481.7897296276,17518.592734199417,17548.3906085178,17572.507917939536,17592.937445688254,17614.56030636892,17631.31347646065,17637.62548429183,17643.961603908636,17651.06567907977,17654.554252170794,17652.474229392836
7566.621021390523,8166.374094552205,8750.476209074099,9317.288494487184,9863.67922745397,10389.678526650196,10889.934150932686,11370.320239811692,11830.511978600813,12262.31073385629,12673.859944954474,13065.2515190689,13437.36693209267,13785.952255146056,14111.848687342599,14419.741432354962,14712.18633529387,14986.935487000786,15243.160218690056,15481.58030633965,15703.606791945209,15912.026683470865,16109.935868741539,16290.376892810831,16462.3401022425,16615.88971504837,16761.292408098485,16893.763254139303,17019.410164138644,17132.68900414184,17240.143516102667,17340.54774398415,17422.618918842865,17502.869271322314,17578.70431919787,17644.313830129766,17703.310884660437,17755.16919913746,17806.66670225217,17852.70932538565,17887.93392407817,17918.771894813046,17944.89698938525,17972.576849387227,17995.43656909675,18007.817817927815,18016.85944185479,18028.196984710852,18035.62180016352,18040.36798658844,18038.31867514097
7532.629554501906,8147.98937118184,8746.900996497718,9329.73136069003,9894.241771106457,10431.42203847806,10953.008956938478,11450.343670702021,11924.02237860023,12371.300048252275,12800.747941398491,13207.53493724513,13590.931751682714,13952.34352325084,14293.141961999232,14615.281046255936,14920.94169250259,15205.112077273548,15471.841142193036,15720.197405035922,15953.670969815706,16174.04553849854,16376.325860438616,16570.0118931742,16744.346935885238,16909.02845337661,17060.07909574712,17200.584714759618,17334.64531927752,17452.63505072781,17566.791793720018,17667.02235133536,17757.627685004914,17842.570482610452,17920.09563715678,17988.5167053185,18051.41247563205,18110.30520149311,18165.015617749203,18208.106507913097,18248.961699516487,18278.973853419564,18313.344929164283,18342.202452369507,18361.960685012342,18376.656435394532,18391.774408879308,18402.296099554787,18411.078386160407,18412.76408638137,18416.239735960924
7493.435725263973,8123.41232732095,8738.046616848455,9336.402618998476,9915.47426979124,10470.285233953453,11005.700535025195,11520.67044933828,12006.306184886036,12472.219398374942,12915.962684591197,13338.995108232262,13737.07911945192,14107.670920001523,14464.77512214883,14801.10886473912,15115.614753653013,15414.854528028447,15688.035964231827,15948.115526892412,16193.987568186863,16424.569060807517,16636.899571587564,16838.279236626626,17019.148990754908,17188.645471405474,17347.018663713545,17498.74661987036,17632.91745392222,17762.612480857257,17879.018731582637,17983.03097090107,18079.53882623206,18170.852267481027,18248.929637417434,18324.704183880283,18390.422924963987,18455.412583153135,18508.553954029627,18556.15957305865,18596.545119744354,18635.128995703828,18670.744358335844,18698.36295467812,18717.1555313813,18737.32781996008,18753.12425497459,18767.75039214514,18772.370419739967,18779.75678106375,18779.811722435374
7449.297236372037,8090.701944445002,8721.620044468162,9334.607791298247,9924.26658678569,10499.370050665028,11050.939568740907,11578.402636798211,12080.69401179754,12562.721122521521,13022.20186554562,13457.171869529238,13868.192494378356,14257.095551399932,14625.543430306068,14975.675180225018,15302.549462140973,15610.150931160082,15897.694728625649,16167.67683388074,16423.95444668848,16660.174024334414,16885.236411740585,17089.17810724749,17282.079980915856,17458.5207399736,17627.504762822286,17779.38174941236,17925.694369560053,18061.350411035106,18176.934815162822,18288.534702190074,18393.65258480656,18484.29427441034,18571.860136764997,18646.61985452965,18721.86854150412,18787.265747479727,18843.632491778597,18892.66607764513,18936.279463713385,18979.333451589337,19013.846182334684,19041.321943972955,19064.91053731322,19086.51630508156,19105.952311414763,19117.212221078196,19127.397540602025,19131.491120694573,19131.01872061323
7399.667139305777,8053.601230776445,8697.091002237506,9324.475937899317,9930.362184543894,10518.361095233295,11086.692011454052,11626.417989739552,12145.992392717126,12642.900385574902,13118.110693337283,13566.70903125474,13987.87926342926,14392.952534179067,14775.784842551187,15135.45990465366,15476.725829694964,15792.23056426625,16091.676631117612,16375.054518121222,16637.33947406949,16887.749916310357,17116.24401037894,17332.20939329762,17531.751170152093,17718.09724122444,17893.121279679468,18054.09923645829,18206.66355150018,18340.736275663836,18466.86900610918,18584.817590084476,18691.68477971137,18789.3693165464,18877.42707449486,18962.605742537355,19040.21559318542,19104.764287358175,19163.045826911606,19215.309772498684,19266.500406799078,19310.94013444827,19345.02322873958,19373.423862711257,19401.213651680024,19426.38938883222,19444.480679631313,19458.041159765646,19470.726609865123,19469.70912947187,19476.993397064158
7341.573576910979,8010.192633149972,8666.354978248937,9303.741222926299,9927.176033604896,10530.060993457411,11110.887034988049,11665.760069692671,12200.928210615331,12713.141300955418,13200.260545285455,13661.522491309066,14101.029905116495,14517.798718059314,14913.904459412037,15286.54597568927,15636.849867607976,15963.729525016908,16275.992889363528,16570.53349579102,16843.30794098295,17102.58125849251,17339.46085628781,17560.16357484201,17767.996732856118,17966.21669687276,18144.562096937967,18315.624982443154,18469.80824212577,18612.448914635224,18743.78482698878,18866.298363938757,18977.017278894196,19079.413554763552,19175.153726354758,19264.812245658515,19340.104210587393,19408.931168956973,19469.860732164572,19530.447592095676,19583.961860604628,19626.976156008266,19660.927883508284,19696.790805479624,19727.111686200005,19752.678683779286,19770.133259864528,19787.91939981677,19792.666534920692,19803.099469172506,19809.69064968498
7281.568854463634,7959.876511315939,8628.859624114426,9278.834896673246,9915.195015912432,10533.408474724074,11125.287425325558,11696.531266680213,12245.851040800713,12773.317346066266,13273.03602660897,13745.909758884094,14200.605882202966,14631.725409042685,15038.247150870418,15423.228853978462,15783.990962503942,16125.222290834326,16448.629285729578,16749.324915599696,17036.055846928524,17298.808846416992,17548.463753637563,17778.02749583966,17995.973712531868,18195.397471593453,18386.395279094253,18564.325696804757,18720.17269540877,18868.405303873606,19010.17746256387,19134.52455545278,19251.48900532157,19358.103811757075,19460.8050155834,19550.729758555182,19632.684466000406,19701.84940998356,19769.470103042244,19832.21043729024,19885.410719368072,19928.117086819893,19970.224200833032,20006.62305535428,20038.7034033708,20062.250864658057,20085.70987959594,20095.70334870459,20110.973690206534,20122.046798545776,20129.15905006215
7215.970251658539,7904.338753269466,8582.197168647252,9247.172375011443,9895.845483737634,10526.318100655988,11130.592758679573,11717.771240084165,12281.058924235347,12820.034285809752,13332.569197159552,13822.748741800751,14289.031480551439,14731.784487287114,15152.788787916701,15546.35553418396,15918.49939272449,16273.3762001806,16605.859789240985,16919.51213216378,17212.78621591723,17485.948389753794,17742.02649013763,17981.902791767247,18209.888898922225,18417.053082581373,18614.901070930122,18792.374248281172,18959.357956609958,19115.683841193513,19258.92342529928,19390.846239529692,19511.09231260153,19626.26854056929,19732.047351163532,19823.078207482376,19906.274267926183,19981.873960665183,20054.68592801028,20118.84674199269,20171.092190438983,20219.094586487012,20263.417493968383,20303.997767283952,20334.496437225316,20362.70138022067,20383.52249184358,20398.568454955934,20415.243595142172,20426.930849015014,20434.458774279155
7145.5134396005415,7843.641986944591,8529.48026437474,9207.951061451056,9869.013394772475,10509.448242288881,11128.74855775722,11728.231913066837,12306.586529068132,12857.508171090725,13381.332215033355,13885.610210522746,14366.467615709167,14821.031081326135,15252.20063078652,15659.002810137286,16043.522233452288,16409.572263670438,16750.854660040604,17076.09809725035,17376.105219510406,17658.620811249057,17922.594479618812,18174.43613110232,18404.4268867674,18624.128288699325,18825.349219533855,19011.199378157315,19183.92894091732,19345.629026437768,19493.368052958114,19630.472063618465,19759.066551329972,19879.169311384725,19983.172664200778,20079.19573701751,20165.599656907678,20249.713659565095,20325.411306930455,20387.82773226028,20443.16105765098,20495.9838454244,20544.275107998663,20583.858222618775,20617.49282380879,20646.202379661856,20665.223993357387,20687.93344732587,20704.84890326414,20717.164054425222,20724.031701129876
7069.555146720174,7776.167134266136,8473.069099606042,9160.31593315854,9832.835950553601,10482.87349083749,11118.34106758854,11730.558468081352,12319.205204323871,12882.833132546039,13422.51469182619,13938.498786528855,14429.341263058446,14898.916192371435,15338.662436612589,15756.732864510805,16155.19475996076,16528.26764931873,16884.07570353795,17214.114438723544,17526.838812408958,17818.55121837947,18092.524362533644,18348.21064826069,18590.141296696445,18817.222339213637,19020.2247530898,19213.93836310517,19396.629302472673,19560.884912849237,19715.314473852475,19857.412905834903,19993.060574987416,20114.09956364256,20223.030856075933,20322.268515794236,20415.62142377922,20502.548632540485,20577.17694345054,20640.70241261795,20703.85652556406,20759.792071389507,20808.95516339763,20848.68305531666,20886.91127470654,20911.07507199117,20938.898025257957,20961.556081933184,20979.41327723002,20992.48109752516,20991.76394229102
